"Node ID","Shell index","Degree","Betweenness centrality","Closeness centrality","Eigenvector centrality"
"0","10.0","11.0","52.97503398557456","0.4027210884353742","0.003367003367003367"
"1","10.0","29.0","687.3233220314042","0.44245142002989535","0.003367003367003367"
"2","11.0","74.0","2096.356437730186","0.5165794066317627","0.003367003367003367"
"3","10.0","52.0","1245.8646515858966","0.5008460236886633","0.003367003367003367"
"4","10.0","54.0","1360.5962025620556","0.5008460236886633","0.003367003367003367"
"5","10.0","14.0","132.98365278930277","0.4105409153952843","0.003367003367003367"
"6","10.0","36.0","806.6128549987701","0.43851851851851853","0.003367003367003367"
"7","10.0","18.0","205.42971455577944","0.4308588064046579","0.003367003367003367"
"8","10.0","20.0","178.60671494570178","0.43529411764705883","0.003367003367003367"
"9","10.0","17.0","121.54961101926153","0.4111111111111111","0.003367003367003367"
"10","9.0","13.0","211.04177084688266","0.38441558441558443","0.003367003367003367"
"11","9.0","11.0","84.29228161470242","0.4094052558782849","0.003367003367003367"
"12","11.0","77.0","2514.382311331475","0.5220458553791887","0.003367003367003367"
"13","10.0","32.0","611.6308710068135","0.4378698224852071","0.003367003367003367"
"14","10.0","24.0","521.3814886677609","0.4525993883792049","0.003367003367003367"
"15","9.0","15.0","122.27198664282392","0.39946018893387314","0.003367003367003367"
"16","10.0","19.0","308.8864310102549","0.4333821376281113","0.003367003367003367"
"17","8.0","10.0","134.67283840920308","0.41867043847241864","0.003367003367003367"
"18","10.0","16.0","80.03579585585022","0.4005412719891746","0.003367003367003367"
"19","8.0","11.0","133.42982866022925","0.37468354430379747","0.003367003367003367"
"20","10.0","19.0","208.45647337441557","0.4296081277213353","0.003367003367003367"
"21","10.0","21.0","348.085510470365","0.4289855072463768","0.003367003367003367"
"22","8.0","15.0","146.22442283380187","0.3829236739974127","0.003367003367003367"
"23","10.0","20.0","247.42439758802848","0.4478063540090772","0.003367003367003367"
"24","7.0","7.0","73.62008108446764","0.4228571428571429","0.003367003367003367"
"25","6.0","6.0","41.90342242958148","0.37468354430379747","0.003367003367003367"
"26","7.0","7.0","53.07433739298571","0.39946018893387314","0.003367003367003367"
"27","9.0","19.0","273.44651392883185","0.40715268225584594","0.003367003367003367"
"28","6.0","6.0","27.356138359817933","0.34022988505747126","0.003367003367003367"
"29","8.0","10.0","115.79158405154315","0.42165242165242167","0.003367003367003367"
"30","8.0","11.0","36.91725338525065","0.3681592039800995","0.003367003367003367"
"31","10.0","21.0","166.5148116086633","0.40659340659340654","0.003367003367003367"
"32","8.0","11.0","57.36172620891993","0.36724565756823824","0.003367003367003367"
"33","8.0","14.0","111.22049598177739","0.3780332056194125","0.003367003367003367"
"34","9.0","12.0","153.8434220502859","0.4457831325301205","0.003367003367003367"
"35","10.0","17.0","260.15802604967223","0.4471299093655589","0.003367003367003367"
"36","8.0","9.0","147.66911800736148","0.4314868804664723","0.003367003367003367"
"37","6.0","6.0","36.64035493423995","0.3623011015911873","0.003367003367003367"
"38","8.0","9.0","72.93932208216258","0.4054794520547945","0.003367003367003367"
"39","7.0","10.0","141.12105686411914","0.3723270440251572","0.003367003367003367"
"40","7.0","8.0","65.43862064479671","0.4134078212290503","0.003367003367003367"
"41","9.0","14.0","99.4657051612205","0.43465491923641697","0.003367003367003367"
"42","10.0","24.0","398.06137020840396","0.4398216939078752","0.003367003367003367"
"43","10.0","17.0","178.5445901299053","0.4478063540090772","0.003367003367003367"
"44","10.0","134.0","13246.321825199198","0.597979797979798","0.003367003367003367"
"45","7.0","8.0","64.96502737626851","0.4169014084507042","0.003367003367003367"
"46","9.0","16.0","230.96045994065528","0.4471299093655589","0.003367003367003367"
